s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
501,501,-2.91895777838781,501,0.781042221612192,-0.0082644492702888,6.59305792252717E-05,10,501,-1.06895777838781,3.7,501.015289057105,2.63097904343418,500.984710942895,-4.76889460020979
502,502,-2.92718944664478,502,0.772810553355217,-0.008198261520032,6.64383960366677E-05,10,502,-1.07718944664478,3.7,502.015166613916,2.62274838307338,501.984833386084,-4.77712727636294
503,503,-2.93535466878267,503,0.764645331217326,-0.0081315680126667,6.69421162135231E-05,10,503,-1.08535466878267,3.7,503.01504323504,2.61458416833588,502.98495676496,-4.78529350590123
504,504,-2.94345294113212,504,0.756547058867883,-0.0080643728611097,6.74417086430706E-05,10,504,-1.09345294113212,3.7,504.014918928085,2.60648690264248,503.985081071915,-4.79339278490672
505,505,-2.95148376415353,505,0.748516235846472,-0.0079966802092502,6.79371424650225E-05,10,505,-1.10148376415353,3.7,505.014793700717,2.59845708528439,504.985206299283,-4.80142461359145
506,506,-2.95944664246791,506,0.740553357532086,-0.0079284942316946,6.84283870749288E-05,10,506,-1.10944664246791,3.7,506.014667560658,2.59049521139246,505.985332439342,-4.80938849632829
507,507,-2.96734108488743,507,0.732658915112567,-0.0078598191335094,6.89154121264745E-05,10,507,-1.11734108488743,3.7,507.014540515685,2.58260177190669,506.985459484315,-4.81728394168156
508,508,-2.97516660444569,508,0.724833395554311,-0.0077906591499614,6.93981875323424E-05,10,508,-1.12516660444569,3.7,508.014412573633,2.57477725354603,507.985587426367,-4.82511046243741
509,509,-2.98292271842778,509,0.717077281572225,-0.0077210185462589,6.98766834667985E-05,10,509,-1.13292271842778,3.7,509.014283742391,2.56702213877833,508.985716257609,-4.83286757563388
510,510,-2.99060894840005,510,0.709391051599953,-0.0076509016172869,7.03508703674914E-05,10,510,-1.14060894840005,3.7,510.014154029904,2.55933690579069,509.985845970096,-4.84055480259078
511,511,-2.99822482023963,511,0.701775179760368,-0.0075803126873442,7.08207189365389E-05,10,511,-1.14822482023963,3.7,511.01402344417,2.55172202845997,510.98597655583,-4.84817166893924
512,512,-3.00576986416368,512,0.694230135836316,-0.0075092561098771,7.12862001437196E-05,10,512,-1.15576986416368,3.7,512.013891993243,2.54417797632364,511.986108006757,-4.85571770465101
513,513,-3.01324361475835,513,0.686756385241648,-0.0074377362672099,7.17472852271734E-05,10,513,-1.16324361475835,3.7,513.013759685229,2.53670521455082,512.986240314771,-4.86319244406753
514,514,-3.02064561100749,514,0.679354388992505,-0.0073657575702771,7.22039456953694E-05,10,514,-1.17064561100749,3.7,514.013626528288,2.52930420391366,513.986373471712,-4.87059542592865
515,515,-3.02797539632112,515,0.672024603678883,-0.00729332445835,7.26561533295818E-05,10,515,-1.17797539632112,3.7,515.01349253063,2.52197540075896,514.98650746937,-4.87792619340119
516,516,-3.03523251856354,516,0.664767481436464,-0.0072204413987639,7.31038801854763E-05,10,516,-1.18523251856354,3.7,516.01335770052,2.51471925698004,515.98664229948,-4.88518429410711
517,517,-3.04241653008127,517,0.657583469918734,-0.007147112886642,7.35470985934165E-05,10,517,-1.19241653008127,3.7,517.013222046273,2.50753621998895,516.986777953727,-4.89236928015148
518,518,-3.04952698773064,518,0.650473012269364,-0.0070733434446214,7.39857811616609E-05,10,518,-1.19952698773064,3.7,518.013085576255,2.5004267326889,517.986914423745,-4.89948070815017
519,519,-3.05656345290513,519,0.643436547094873,-0.006999137622571,7.44199007788388E-05,10,519,-1.20656345290513,3.7,519.012948298883,2.49339123344696,518.987051701117,-4.90651813925721
520,520,-3.06352549156242,520,0.636474508437579,-0.0069244999973126,7.48494306134832E-05,10,520,-1.21352549156242,3.7,520.012810222622,2.4864301560671,519.987189777378,-4.91348113919195
521,521,-3.07041267425118,521,0.629587325748819,-0.0068494351723394,7.52743441171133E-05,10,521,-1.22041267425118,3.7,521.012671355989,2.47954392976346,520.987328644011,-4.92036927826582
522,522,-3.07722457613754,522,0.622775423862465,-0.0067739477775314,7.56946150256581E-05,10,522,-1.22722457613754,3.7,522.012531707549,2.47273297913391,521.987468292451,-4.92718213140898
523,523,-3.08396077703129,523,0.61603922296871,-0.0066980424688707,7.61102173609905E-05,10,523,-1.23396077703129,3.7,523.012391285914,2.46599772413391,522.987608714086,-4.9339192781965
524,524,-3.09062086141184,524,0.609379138588158,-0.0066217239281541,7.6521125432566E-05,10,524,-1.24062086141184,3.7,524.012250099745,2.45933858005066,523.987749900256,-4.94058030287435
525,525,-3.09720441845382,525,0.602795581546182,-0.006544996862705,7.69273138395681E-05,10,525,-1.24720441845382,3.7,525.012108157749,2.45275595747749,524.987891842251,-4.94716479438513
526,526,-3.10371104205241,526,0.596288957947594,-0.006467866005082,7.7328757471276E-05,10,526,-1.25371104205241,3.7,526.011965468683,2.44625026228863,525.988034531317,-4.95367234639344
527,527,-3.11014033084841,527,0.589859669151587,-0.0063903361127897,7.7725431509485E-05,10,527,-1.26014033084841,3.7,527.011822041347,2.43982189561417,526.988177958653,-4.960102557311
528,528,-3.11649188825302,528,0.583508111746977,-0.0063124119679826,7.81173114305397E-05,10,528,-1.26649188825302,3.7,528.011677884587,2.43347125381538,527.988322115413,-4.96645503032142
529,529,-3.12276532247226,529,0.577234677527745,-0.006234098377172,7.85043730058667E-05,10,529,-1.27276532247226,3.7,529.011533007294,2.42719872846029,528.988466992706,-4.9727293734048
530,530,-3.12896024653114,530,0.571039753468862,-0.0061554001709288,7.88865923042855E-05,10,530,-1.27896024653114,3.7,530.011387418406,2.4210047062996,529.988612581594,-4.97892519936188
531,531,-3.13507627829757,531,0.564923721702426,-0.006076322203586,7.92639456927113E-05,10,531,-1.28507627829757,3.7,531.011241126903,2.41488956924285,530.988758873097,-4.985042125838
532,532,-3.14111304050592,532,0.558886959494085,-0.0059968693529394,7.96364098384633E-05,10,532,-1.29111304050592,3.7,532.011094141807,2.40885369433489,531.988905858193,-4.99107977534672
533,533,-3.14707016078023,533,0.552929839219768,-0.0059170465199464,8.00039617101885E-05,10,533,-1.29707016078023,3.7,533.010946472186,2.4028974537327,532.989053527814,-4.99703777529317
534,534,-3.15294727165729,534,0.547052728342713,-0.0058368586284243,8.03665785796736E-05,10,534,-1.30294727165729,3.7,534.010798127149,2.39702121468243,533.989201872851,-5.00291575799701
535,535,-3.1587440106092,535,0.541255989390804,-0.0057563106247457,8.07242380230439E-05,10,535,-1.3087440106092,3.7,535.010649115846,2.39122533949683,534.989350884154,-5.00871336071522
536,536,-3.1644600200658,536,0.535539979934205,-0.0056754074775346,8.10769179220215E-05,10,536,-1.3144600200658,3.7,536.010499447468,2.3855101855329,535.989500552532,-5.01443022566449
537,537,-3.1700949474367,537,0.529905052563302,-0.0055941541773588,8.14245964659017E-05,10,537,-1.3200949474367,3.7,537.010349131249,2.37987610516991,536.989650868751,-5.0200660000433
538,538,-3.17564844513304,538,0.52435155486696,-0.0055125557364226,8.17672521524218E-05,10,538,-1.32564844513304,3.7,538.010198176461,2.3743234457877,537.989801823539,-5.02562033605378
539,539,-3.18112017058893,539,0.518879829411075,-0.0054306171882571,8.21048637891817E-05,10,539,-1.33112017058893,3.7,539.010046592416,2.3688525497453,538.989953407584,-5.03109289092315
540,540,-3.18650978628255,540,0.513490213717449,-0.0053483435874104,8.24374104950678E-05,10,540,-1.33650978628255,3.7,540.009894388466,2.36346375435983,539.990105611535,-5.03648332692493
541,541,-3.19181695975704,541,0.508183040242963,-0.005265740009135,8.27648717017871E-05,10,541,-1.34181695975704,3.7,541.009741573998,2.35815739188572,540.990258426002,-5.0417913113998
542,542,-3.19704136364092,542,0.502958636359077,-0.0051828115490745,8.30872271546212E-05,10,542,-1.34704136364092,3.7,542.00958815844,2.35293378949431,541.99041184156,-5.04701651677616
543,543,-3.20218267566837,543,0.497817324331632,-0.0050995633229502,8.34044569145716E-05,10,543,-1.35218267566837,3.7,543.009434151257,2.34779326925363,542.990565848743,-5.05215862059037
544,544,-3.20724057869903,544,0.492759421300971,-0.0050160004662434,8.37165413583951E-05,10,544,-1.35724057869903,3.7,544.00927956195,2.34273614810864,543.99072043805,-5.0572173055067
545,545,-3.21221476073762,545,0.487785239262379,-0.0049321281338814,8.40234611807454E-05,10,545,-1.36221476073762,3.7,545.009124400054,2.33776273786166,544.990875599946,-5.0621922593369
546,546,-3.21710491495317,546,0.482895085046832,-0.0048479514999159,8.4325197395705E-05,10,546,-1.36710491495317,3.7,546.008968675143,2.3328733451532,545.991031324857,-5.06708317505953
547,547,-3.22191073969792,547,0.47808926030208,-0.0047634757572063,8.46217313367109E-05,10,547,-1.37191073969792,3.7,547.008812396824,2.32806827144308,546.991187603176,-5.07188975083892
548,548,-3.22663193852597,548,0.473368061474028,-0.0046787061170979,8.49130446591402E-05,10,548,-1.37663193852597,3.7,548.008655574738,2.32334781299186,547.991344425262,-5.0766116900438
549,549,-3.23126822021154,549,0.468731779788461,-0.0045936478090998,8.51991193403425E-05,10,549,-1.38126822021154,3.7,549.008498218559,2.3187122608426,548.991501781441,-5.08124870126568
550,550,-3.23581929876693,550,0.46418070123307,-0.0045083060805637,8.54799376811715E-05,10,550,-1.38581929876693,3.7,550.008340337996,2.31416190080298,549.991659662004,-5.08580049833684
551,551,-3.24028489346018,551,0.459715106539819,-0.0044226861963581,8.5755482307963E-05,10,551,-1.39028489346018,3.7,551.00818194279,2.30969701342761,550.99181805721,-5.09026680034797
552,552,-3.24466472883238,552,0.455335271167623,-0.0043367934385437,8.6025736172288E-05,10,552,-1.39466472883238,3.7,552.008023042712,2.30531787400086,551.991976957288,-5.09464733166562
553,553,-3.24895853471464,553,0.451041465285359,-0.004250633106048,8.62906825521498E-05,10,553,-1.39895853471464,3.7,553.007863647566,2.30102475251986,552.992136352434,-5.09894182194914
554,554,-3.2531660462448,554,0.446833953755199,-0.0041642105143378,8.65503050546267E-05,10,554,-1.4031660462448,3.7,554.007703767187,2.29681791367786,553.992296232813,-5.10315000616746
555,555,-3.25728700388373,555,0.442712996116274,-0.0040775309950894,8.68045876150135E-05,10,555,-1.40728700388373,3.7,555.007543411438,2.29269761684799,554.992456588562,-5.10727162461545
556,556,-3.26132115343134,556,0.438678846568662,-0.0039905998958622,8.70535144984643E-05,10,556,-1.41132115343134,3.7,556.007382590213,2.28866411606725,555.992617409787,-5.11130642292992
557,557,-3.26526824604229,557,0.43473175395771,-0.0039034225797658,8.72970703019087E-05,10,557,-1.41526824604229,3.7,557.007221313434,2.28471766002086,556.992778686566,-5.11525415210544
558,558,-3.26912803824132,558,0.430871961758682,-0.00381600442513,8.75352399535826E-05,10,558,-1.41912803824132,3.7,558.007059591053,2.28085849202699,557.992940408947,-5.11911456850962
559,559,-3.27290029193826,559,0.427099708061743,-0.0037283508251724,8.77680087150025E-05,10,559,-1.42290029193826,3.7,559.006897433047,2.27708685002175,558.993102566953,-5.12288743389827
560,560,-3.27658477444273,560,0.42341522555727,-0.003640467187665,8.79953621814379E-05,10,560,-1.42658477444273,3.7,560.006734849421,2.27340296654457,559.993265150579,-5.12657251543003
561,561,-3.2801812584785,561,0.419818741521498,-0.0035523589346005,8.82172862829395E-05,10,561,-1.4301812584785,3.7,561.006571850207,2.26980706872382,560.993428149793,-5.13016958568083
562,562,-3.2836895221975,562,0.416310477802505,-0.0034640315018569,8.84337672854223E-05,10,562,-1.4336895221975,3.7,562.006408445462,2.26629937826293,561.993591554538,-5.13367842265792
563,563,-3.28710934919348,563,0.412890650806521,-0.0033754903388621,8.8644791791027E-05,10,563,-1.43710934919348,3.7,563.006244645268,2.26288011142663,562.993755354732,-5.13709880981359
564,564,-3.29044052851541,564,0.409559471484585,-0.003286740908257,8.88503467394245E-05,10,564,-1.44044052851541,3.7,564.006080459733,2.25954947902772,563.993919540267,-5.14043053605855
565,565,-3.29368285468047,565,0.406317145319529,-0.0031977886855583,8.90504194088414E-05,10,565,-1.44368285468047,3.7,565.005915898986,2.25630768641405,564.994084101014,-5.14367339577499
566,566,-3.2968361276867,566,0.403163872313303,-0.003108639158819,8.92449974161423E-05,10,566,-1.4468361276867,3.7,566.005750973181,2.25315493345589,565.994249026819,-5.14682718882928
567,567,-3.29990015302536,567,0.400099846974639,-0.0030192978282912,8.94340687181326E-05,10,567,-1.44990015302536,3.7,567.005585692496,2.25009141453362,566.994414307504,-5.14989172058434
568,568,-3.30287474169295,568,0.397125258307053,-0.0029297702060844,8.96176216123619E-05,10,568,-1.45287474169295,3.7,568.005420067127,2.24711731852578,567.994579932873,-5.15286680191168
569,569,-3.30575971020281,569,0.394240289797186,-0.0028400618158261,8.97956447375349E-05,10,569,-1.45575971020281,3.7,569.005254107296,2.24423282879742,568.994745892704,-5.15575224920305
570,570,-3.30855488059652,570,0.391445119403485,-0.0027501781923197,8.99681270744261E-05,10,570,-1.45855488059652,3.7,570.005087823242,2.24143812318881,569.994912176758,-5.15854788438184
571,571,-3.31126008045477,571,0.388739919545226,-0.002660124881203,9.01350579467358E-05,10,571,-1.46126008045477,3.7,571.004921225226,2.23873337400453,570.995078774774,-5.16125353491408
572,572,-3.31387514290812,572,0.386124857091879,-0.0025699074386048,9.02964270217779E-05,10,572,-1.46387514290812,3.7,572.004754323528,2.23611874800282,571.995245676472,-5.16386903381906
573,573,-3.31639990664719,573,0.383600093352814,-0.0024795314308019,9.04522243103925E-05,10,573,-1.46639990664719,3.7,573.004587128447,2.23359440638532,572.995412871553,-5.16639421967969
574,574,-3.31883421593265,574,0.381165784067351,-0.0023890024338754,9.06024401683552E-05,10,574,-1.46883421593265,3.7,574.004419650299,2.23116050478718,573.995580349701,-5.16882893665248
575,575,-3.32117792060485,575,0.378822079395154,-0.0022983260333657,9.07470652970638E-05,10,575,-1.47117792060485,3.7,575.004251899419,2.22881719326744,574.995748100582,-5.17117303447713
576,576,-3.32343087609303,576,0.376569123906967,-0.0022075078239268,9.08860907439477E-05,10,576,-1.47343087609303,3.7,576.004083886157,2.22656461629981,575.995916113843,-5.17342636848588
577,577,-3.3255929434243,577,0.374407056575696,-0.0021165534089807,9.1019507902488E-05,10,577,-1.4755929434243,3.7,577.003915620883,2.22440291276378,576.996084379117,-5.17558879961239
578,578,-3.32766398923216,578,0.372336010767839,-0.002025468400372,9.11473085132901E-05,10,578,-1.47766398923216,3.7,578.003747113979,2.22233221593606,577.996252886021,-5.17766019440039
579,579,-3.32964388576474,579,0.370356114235257,-0.0019342584180196,9.12694846649918E-05,10,579,-1.47964388576474,3.7,579.003578375842,2.22035265348238,578.996421624158,-5.17964042501187
580,580,-3.33153251089271,580,0.368467489107294,-0.0018429290895699,9.13860287937249E-05,10,580,-1.48153251089271,3.7,580.003409416886,2.21846434744963,579.996590583114,-5.18152936923504
581,581,-3.33332974811676,581,0.366670251883243,-0.0017514860500494,9.14969336846309E-05,10,581,-1.48332974811676,3.7,581.003240247536,2.21666741425834,580.996759752464,-5.18332691049185
582,582,-3.33503548657484,582,0.364964513425164,-0.0016599349415148,9.16021924718775E-05,10,582,-1.48503548657484,3.7,582.003070878232,2.21496196469554,581.996929121768,-5.18503293784521
583,583,-3.33664962104896,583,0.363350378951038,-0.0015682814127061,9.17017986388407E-05,10,583,-1.48664962104896,3.7,583.002901319424,2.21334810390791,582.997098680576,-5.18664734600583
584,584,-3.33817205197172,584,0.361827948028283,-0.0014765311186957,9.17957460188968E-05,10,584,-1.48817205197172,3.7,584.002731581577,2.21182593139532,583.997268418423,-5.18817003533875
585,585,-3.33960268543239,585,0.360397314567611,-0.0013846897205402,9.18840287956579E-05,10,585,-1.48960268543239,3.7,585.002561675164,2.21039554100469,584.997438324836,-5.18960091186947
586,586,-3.34094143318277,586,0.359058566817231,-0.001292762884929,9.19666415034852E-05,10,586,-1.49094143318277,3.7,586.002391610671,2.20905702092426,585.997608389329,-5.1909398872898
587,587,-3.34218821264259,587,0.357811787357411,-0.0012007562838351,9.20435790276124E-05,10,587,-1.49218821264259,3.7,587.002221398591,2.20781045367809,586.997778601409,-5.19218687896327
588,588,-3.34334294690462,588,0.35665705309538,-0.0011086755941638,9.21148366048239E-05,10,588,-1.49334294690462,3.7,588.002051049429,2.20665591612104,587.997948950571,-5.19334180993028
589,589,-3.34440556473941,589,0.355594435260588,-0.0010165264974014,9.21804098232982E-05,10,589,-1.49440556473941,3.7,589.001880573696,2.20559347943401,588.998119426304,-5.19440460891283
590,590,-3.34537600059969,590,0.354623999400308,-0.0009243146792648,9.22402946230077E-05,10,590,-1.49537600059969,3.7,590.001709981913,2.20462320911956,589.998290018087,-5.19537521031895
591,591,-3.3462541946244,591,0.353745805375595,-0.0008320458293492,9.22944872964491E-05,10,591,-1.49625419462441,3.7,591.001539284607,2.20374516499789,590.998460715393,-5.1962535542467
